I tried to make it to the subway in time and I did.,I tried to make it to the subway in time and was late.
I was working in the flower garden. It was a nice day.,I was working in the flower garden.
I cooked fish for the very first time.,"I cooked fish for the very first time. I salted it too much, it was not good."
I went to have dinner with friends. I saw my friends from high school and had steak.,"I went to have dinner with friends. Some friends showed up, but some cancelled."
The pictures I took at my daughters birthday party came out clear. ,The pictures I took at my daughter's birthday party came out blurry. 
I signed up for gym class. I am not looking forward to it.,I signed up for gym class. I noticed the school bully had signed up for the same class.
My dog keeps trying to climb into my lap and lick my face.,My dog keeps trying to climb into my lap and knock my soup over.
I gave a speech for my class. ,I gave a speech for my class.  I stuttered the whole time and was given unenthusiastic applause. 
I went to the vending machines in the hospital waiting room to get something to drink.  Someone left money in the vending machine so I got a free drink. ,I went to the vending machines in the hospital waiting room to get something to drink. 
My Dad took me to the hockey game. Our favorite team lost.,My Dad took me to the hockey game. We could not watch the game from our seats.
I took a trip down to the pawn shop. They had some good deals.,I took a trip down to the pawn shop.
I bought a new computer.,I bought a new computer. The mouse on it wasn't working.
I decided to try to catch some jellyfish for an experiment. They were hard to sneak up on.,I decided to try to catch some jellyfish for an experiment. The net I was using got entangled in seaweed.
I got a call from the hospital.  Mom was doing okay.,I got a call from the hospital.
I went through my teenager's bedroom closet and found some money saved up for college.,I went through my teenager's bedroom closet and found some money saved up for drinks.
I went to middle school. It was boring.,I went to middle school.The cafeteria lunch was quite bad.
"When I got to the fitness center, it smelled like lemon cleaner.","When I got to the fitness center, it smelled like sweaty gym shorts."
I wrote a letter to my favorite author. They responded with a letter of their own.,I wrote a letter to my favorite author.
Me friend sent me to the store for some ice cream.,Me friend sent me to the store for some ice cream. They were out of my favorite ice cream.
I cleaned the cobwebs in my home.,I cleaned the cobwebs in my home. The spiders were rare and I disturbed their habitat.
I stopped by school to do some homework.,I stopped by school to do some homework. I had to clear out my dorm room since I would need to take a semester off for health reasons.
I was lying in the bed when the nurse walked into the room. She smiled at me as she looked at the file.,I was lying in the bed when the nurse walked into the room.
I had to go into work today to the meat packing plant. So many people called in sick that I have to work harder now.,"I had to go into work today to the meat packing plant. I'm unused to my line position and it causes error, getting me in trouble."
I hired a clown for my son's birthday party Most of the kids didn't like clowns,I hired a clown for my son's birthday party The clown swore in front of the children and left early
It is my birthday today. I overendulged on the alcohol celebrating.,It is my birthday today. No one could come to my party because I'm sick.
I went to the state fair every year just for the food on the food trucks. ,I went to the state fair every year just for the food on the food trucks.  I ended up vomiting after the first ride from eating too much cotton candy. 
The cafeteria where I work gives us metal knives that cut meat easily.,The cafeteria where I work gives us plastic knives that can't cut meat.
